2024-08-13 17:45:38,944:INFO:Preis für FILUSDT auf Crypto.com: 3.6692
2024-08-13 17:45:39,091:INFO:Preis für FILUSDT auf Kraken: 3.667
2024-08-13 17:45:39,352:INFO:Preis für LTCUSDT auf Bybit: 62.68
2024-08-13 17:45:39,870:INFO:Preis für LTCUSDT auf Binance: 62.67
2024-08-13 17:45:40,172:INFO:Preis für LTCUSDT auf Coinbase: 62.72
2024-08-13 17:45:40,585:INFO:Preis für LTCUSDT auf Crypto.com: 62.696
2024-08-13 17:45:40,693:INFO:Preis für LTCUSDT auf Kraken: 62.69
2024-08-13 17:45:40,991:INFO:Preis für AAVEUSDT auf Bybit: 94.9132
2024-08-13 17:45:41,298:INFO:Preis für AAVEUSDT auf Binance: 94.87
2024-08-13 17:46:37,157:INFO:Programm gestartet
2024-08-13 17:46:37,503:INFO:Preis für BTCUSDT auf Bybit: 59531.36
2024-08-13 17:46:37,926:INFO:Preis für BTCUSDT auf Binance: 59517.53
2024-08-13 17:46:38,435:INFO:Preis für BTCUSDT auf Coinbase: 59527.235
2024-08-13 17:46:38,845:INFO:Preis für BTCUSDT auf Crypto.com: 59457.98
2024-08-13 17:46:39,062:INFO:Preis für BTCUSDT auf Kraken: 59544.3
2024-08-13 17:46:39,361:INFO:Preis für ETHUSDT auf Bybit: 2652.33
2024-08-13 17:46:39,772:INFO:Preis für ETHUSDT auf Binance: 2652.32
2024-08-13 17:46:39,884:INFO:Preis für ETHUSDT auf Coinbase: 2653.765
2024-08-13 17:46:40,391:INFO:Preis für ETHUSDT auf Crypto.com: 2651.03
2024-08-13 17:46:40,629:INFO:Preis für ETHUSDT auf Kraken: 2651.48
2024-08-13 17:46:40,842:INFO:Preis für LINKUSDT auf Bybit: 10.3275
2024-08-13 17:46:41,203:INFO:Preis für LINKUSDT auf Binance: 10.33
2024-08-13 17:46:41,412:INFO:Preis für LINKUSDT auf Coinbase: 10.33
2024-08-13 17:46:41,922:INFO:Preis für LINKUSDT auf Crypto.com: 10.309
2024-08-13 17:46:42,053:INFO:Preis für LINKUSDT auf Kraken: 10.3178
2024-08-13 17:46:42,269:INFO:Preis für ETCUSDT auf Bybit: 18.9
2024-08-13 17:46:42,636:INFO:Preis für ETCUSDT auf Binance: 18.9
2024-08-13 17:46:43,068:INFO:Preis für ETCUSDT auf Coinbase: 18.87
2024-08-13 17:46:43,461:INFO:Preis für ETCUSDT auf Crypto.com: 18.883
2024-08-13 17:46:43,618:INFO:Preis für ETCUSDT auf Kraken: 18.891
2024-08-13 17:46:44,173:INFO:Preis für FILUSDT auf Bybit: 3.673
2024-08-13 17:46:44,482:INFO:Preis für FILUSDT auf Binance: 3.678
2024-08-13 17:46:44,993:INFO:Preis für FILUSDT auf Coinbase: 3.677
2024-08-13 17:46:45,500:INFO:Preis für FILUSDT auf Crypto.com: 3.6711
2024-08-13 17:46:45,625:INFO:Preis für FILUSDT auf Kraken: 3.667
2024-08-13 17:46:45,918:INFO:Preis für LTCUSDT auf Bybit: 62.69
2024-08-13 17:46:46,333:INFO:Preis für LTCUSDT auf Binance: 62.71
2024-08-13 17:46:46,940:INFO:Preis für LTCUSDT auf Coinbase: 62.68
2024-08-13 17:46:47,344:INFO:Preis für LTCUSDT auf Crypto.com: 62.687
2024-08-13 17:46:47,515:INFO:Preis für LTCUSDT auf Kraken: 62.7
2024-08-13 17:46:48,165:INFO:Preis für AAVEUSDT auf Bybit: 95.0481
2024-08-13 17:46:48,507:INFO:Preis für AAVEUSDT auf Binance: 95.06
2024-08-13 17:46:49,040:INFO:Preis für AAVEUSDT auf Coinbase: 95.0
2024-08-13 17:46:49,504:INFO:Preis für AAVEUSDT auf Crypto.com: 94.917
2024-08-13 17:46:49,646:INFO:Preis für AAVEUSDT auf Kraken: 95.07
2024-08-13 17:46:50,217:INFO:Preis für UNIUSDT auf Bybit: 6.2165
2024-08-13 17:46:50,520:INFO:Preis für UNIUSDT auf Binance: 6.224
2024-08-13 17:46:50,731:INFO:Preis für UNIUSDT auf Coinbase: 6.2225
2024-08-13 17:46:51,136:INFO:Preis für UNIUSDT auf Crypto.com: 6.2185
2024-08-13 17:46:51,247:INFO:Preis für UNIUSDT auf Kraken: 6.227
2024-08-13 17:46:51,548:INFO:Preis für DOGEUSDT auf Bybit: 0.10533
2024-08-13 17:46:51,852:INFO:Preis für DOGEUSDT auf Binance: 0.10534
2024-08-13 17:46:51,938:INFO:Preis für DOGEUSDT auf Coinbase: 0.10533
2024-08-13 17:46:52,369:INFO:Preis für DOGEUSDT auf Crypto.com: 0.105155
2024-08-13 17:46:52,503:INFO:Preis für DOGEUSDT auf Kraken: 0.1052592
2024-08-13 17:46:52,769:INFO:Preis für 1INCHUSDT auf Bybit: 0.2568
2024-08-13 17:46:53,084:INFO:Preis für 1INCHUSDT auf Binance: 0.2569
2024-08-13 17:46:53,593:INFO:Preis für 1INCHUSDT auf Coinbase: 0.2565
2024-08-13 17:46:53,968:INFO:Preis für 1INCHUSDT auf Crypto.com: 0.25684
2024-08-13 17:46:54,202:INFO:Preis für 1INCHUSDT auf Kraken: 0.256
2024-08-13 17:47:02,312:INFO:Programm gestartet
2024-08-13 17:47:05,198:INFO:Preis für BTCUSDT auf Bybit: 59516.37
2024-08-13 17:47:05,535:INFO:Preis für BTCUSDT auf Binance: 59517.5
2024-08-13 17:47:05,663:INFO:Preis für BTCUSDT auf Coinbase: 59540.985
2024-08-13 17:47:06,088:INFO:Preis für BTCUSDT auf Crypto.com: 59526.54
2024-08-13 17:47:06,203:INFO:Preis für BTCUSDT auf Kraken: 59544.4
2024-08-13 17:47:06,497:INFO:Preis für ETHUSDT auf Bybit: 2653.33
